country_code,country_name,region,official_name,informal_title,legal_responsibility,phone,email,website,address,extra_contact_details,source_page_url,source_iframe_url,last_verified,notes
HU,Hungary,,Budapest Főváros Kormányhivatala (BFKH) - Fogyasztóvédelmi Főosztály,Consumer Protection Department of the Government Office of the Capital City Budapest (BFKH),"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2000/31/EC on electronic commerce, Directive 2001/83/EC on medicinal products for human use, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 524/2013 on consumer ODR",+36 1 450 2598,fogyasztovedelem@bfkh.gov.hu,http://www.kormanyhivatal.hu/hu/budapest/szervezeti-egyseg/fogyasztovedelmi-foosztaly-2017,Sas utca 19.; 1051 Budapest,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
HU,Hungary,,Gazdasági Versenyhivatal (GVH),Hungarian Competition Authority (GVH),"Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Legal responsibility for enforcing the following Union law(s):",+36 1 472 8900,ugyfelszolgalat@gvh.hu,http://www.gvh.hu,Riadó utca 5-11.; 1026 Budapest,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
HU,Hungary,,Magyar Nemzeti Bank,Central Bank of Hungary (MNB),"Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2008/48/EC on credit agreements for consumers, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 2014/92/EU on the comparability of fees related to payment accounts, Directive 93/13/EEC on unfair terms in consumer contracts, Legal responsibility for enforcing the following Union law(s):",+36 1 428 2600,ugyfelszolgalat@mnb.hu,http://www.mnb.hu/,Szabadság tér 9.; 1054 Budapest,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
HU,Hungary,,Nemzeti Kereskedelmi és Fogyasztóvédelmi Hatóság (NKFH),National Authority for Trade and Consumer Protection (NKFH),"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive (EU) 2019/770 on contracts for the supply of digital content and digital services, Directive (EU) 2019/771 on contracts for the sale of goods, Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2000/31/EC on electronic commerce, Directive 2001/83/EC on medicinal products for human use, Directive 2002/58/EC on privacy and electronic communications, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2010/13/EU on audiovisual media services, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 2014/92/EU on the comparability of fees related to payment accounts, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EC) No 1107/2006 on disabled persons' and persons with reduced mobility's rights when travelling by air, Regulation (EC) No 261/2004 on denied boarding and of cancellation or long delay of flights, Regulation (EU) 2017/1128 on cross-border portability of online content services, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport, Regulation (EU) No 2021/782 on rail passengers' rights and obligations (repealing Regulation (EC) No 1371/2007), Regulation (EU) No 524/2013 on consumer ODR",+36 80 310020,ugyfelszolgalat@nkfh.gov.hu,https://nkfh.gov.hu,Városmajor utca 35.; 1122 Budapest,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
HU,Hungary,,Nemzeti Média- és Hírközlési Hatóság (NMHH),National Media and Infocommunications Authority (NMHH),"Directive 2002/58/EC on privacy and electronic communications, Directive 2005/29/EC on unfair commercial practices, Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",+36 1 457 7908,info@nmhh.hu,http://nmhh.hu,Ostrom u. 23-25 / Visegrádi u. 106.; 1015 / 1033 Budapest,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
HU,Hungary,,Pest Vármegyei Kormányhivatal,Government Office for Pest County (Budapest),"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2017/1128 on cross-border portability of online content services",+36 1 485 6900,hivatal@pest.gov.hu,,Városház utca 7.; 1052 Budapest,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
HU,Hungary,,Szabolcs-Szatmár-Bereg Vármegyei Kormányhivatal,Government Office for Szabolcs-Szatmar-Bereg County (Nyiregyhaza),"Directive 2005/29/EC on unfair commercial practices, Legal responsibility for enforcing the following Union law(s):",+36 42 599 301,hivatal@szabolcs.gov.hu,,Hősök tere 5.; 4400 Nyíregyháza,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
HU,Hungary,,Szabályozott Tevékenységek Felügyeleti Hatósága (SZTFH),Supervisory Authority for Regulatory Affairs (SARA),,+36 1 550 2500,egyeztetes@sztfh.hu,http://www.sztfh.hu,Alkotás utca 50.; 1123 Budapest,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Official source row does not list a legal responsibility in this snapshot.
HU,Hungary,,Építési és Közlekedési Minisztérium (ÉKM) - Vasúti Hatósági Főosztály,Ministry of Construction and Transport (ÉKM) – Railway Authority Department,"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 2021/782 on rail passengers' rights and obligations (repealing Regulation (EC) No 1371/2007)",+36 30 247 7183,vasut.nsa@ekm.gov.hu,https://www.kozlekedesihatosag.kormany.hu/hu/web/vasuti-hatosagi-foosztaly,Váci út 188.; 1138 Budapest,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
HU,Hungary,,Építési és Közlekedési Minisztérium (ÉKM) – Közúti Gépjármű-közlekedési Hatósági Főosztály,Ministry of Construction and Transport (ÉKM) – Road Transport Authority Department,"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport",+36 1 477 1551,kghf@ekm.gov.hu,https://www.kozlekedesihatosag.kormany.hu,Váci út 188.; 1138 Budapest,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IE,Ireland,,"An Comisiún um Chosaint Sonraí, Data Protection Commission (DPC)",SA Ireland (Data Protection Commission (DPC)),"Directive 2002/58/EC on privacy and electronic communications, Legal responsibility for enforcing the following Union law(s):",+353 761 104 800,oss@dataprotection.ie,https://www.dataprotection.ie,6 Pembroke Row; D02 X963 Dublin 2,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IE,Ireland,,"An tÚdarás Rialála Táirgí Sláinte, Health Products Regulatory Authority",Health Products Regulatory Authority (HPRA),"Directive 2001/83/EC on medicinal products for human use, Legal responsibility for enforcing the following Union law(s):",+353 1 676 4971,info@hpra.ie,https://www.hpra.ie/,"Kevin O'Malley House, Earlsfort Centre, Earlsfort Terrace; D02XP77 Dublin",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IE,Ireland,,"Banc Ceannais na hÉireann, Central Bank of Ireland",Central Bank of Ireland,"Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2008/48/EC on credit agreements for consumers, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 2014/92/EU on the comparability of fees related to payment accounts, Directive 93/13/EEC on unfair terms in consumer contracts, Legal responsibility for enforcing the following Union law(s):",+353 1 224 6000,enquiries@centralbank.ie,https://www.centralbank.ie/,"PO BOX 559, New Wrapping Street, North Wall Quay; D01 F7X3 Dublin 1",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IE,Ireland,,"Coimisiun um Rialail Cumarsaide, Commission for Communications Regulation",Commission for Communications Regulation,"Directive 2002/58/EC on privacy and electronic communications, Directive 2011/83/EU on consumer rights, Directive 93/13/EEC on unfair terms in consumer contracts, Legal responsibility for enforcing the following Union law(s):",+353 1 8049600,IMI_notifications@comreg.ie,http://www.comreg.ie,"Block DEF, Irish Life Centre; Lower Abbey Street Dublin 1",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IE,Ireland,,Coimisiún na Meán,Broadcasting Authority of Ireland,"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",+353 1 6441200,info@cnam.ie,http://www.bai.ie,"1 Shelbourne Buildings, Shelbourne Road; D04 NP20 Dublin",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IE,Ireland,,"Irish Aviation Authority, Údaras Eitlíochta na hÉireann",Aviation Regulator,"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EC) No 1107/2006 on disabled persons' and persons with reduced mobility's rights when travelling by air, Regulation (EC) No 261/2004 on denied boarding and of cancellation or long delay of flights",+353 1 603 1100,consumeraffairs@iaa.ie,https://www.iaa.ie/,"The Times Building, 11-12 D'Olier Street; D02 T449 Dublin 2",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IE,Ireland,,"National Transport Authority, Údarás Náisiúnta Iompair",National Transport Authority (NTA),"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport, Regulation (EU) No 2021/782 on rail passengers' rights and obligations (repealing Regulation (EC) No 1371/2007)",+353 1 879 8300,info@nationaltransport.ie,https://www.nationaltransport.ie/,"Dún Scéine, Harcourt Lane; D02WT20 Dublin",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Agenzia Italiana del Farmaco (AIFA),Italian Medicines Agency (AIFA),"Directive 2001/83/EC on medicinal products for human use, Legal responsibility for enforcing the following Union law(s):",+39 06 5978401,protocollo@pec.aifa.gov.it,https://www.aifa.gov.it,Via del Tritone 181; 00187 Roma,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Altroconsumo,Consumer Association Altroconsumo,,+39 02 66890219,bianca.luongo@altroconsumo.it,http://www.altroconsumo.it,Viale Alberto e Piero Pirelli 10; 20126 Milano,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Official source row does not list a legal responsibility in this snapshot.
IT,Italy,,Autorità Garante della Concorrenza e del Mercato,Italian Competition Authority,"Directive 2000/31/EC on electronic commerce, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 93/13/EEC on unfair terms in consumer contracts, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 524/2013 on consumer ODR",+39 06 85821 411,diptc2@agcm.it,http://www.agcm.it,Piazza G. Verdi 6a; 00198 Roma,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Autorità di Regolazione dei Trasporti - ART,Autorità di Regolazione dei Trasporti - ART,"Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport, Regulation (EU) No 2021/782 on rail passengers' rights and obligations (repealing Regulation (EC) No 1371/2007)",+39 011 19212503,segreteria@autorita-trasporti.it,https://www.autorita-trasporti.it/,Via Nizza 230; 10126 Torino,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Autorità per le Garanzie nelle Comunicazioni (AGCOM),Authority for Communications (AGCOM),"Directive 2000/31/EC on electronic commerce, Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2017/1128 on cross-border portability of online content services",+39 06 69644111,segreteria.dre@agcom.it,https://www.agcom.it/,Isonzo 21B; 00198 Roma,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Banca d’Italia,"Bank of Italy (National central bank, national supervisory and resolution authority)","Directive 2000/31/EC on electronic commerce, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2008/48/EC on credit agreements for consumers, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 2014/92/EU on the comparability of fees related to payment accounts, Legal responsibility for enforcing the following Union law(s):",+39 0647921,email@bancaditalia.it,https://www.bancaditalia.it,Via Nazionale 91; 00184 Roma,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Centro per i Diritti del Cittadino (CODICI),Centre for the Citizen rights (CODICI),"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2000/31/EC on electronic commerce, Directive 2001/83/EC on medicinal products for human use, Directive 2002/58/EC on privacy and electronic communications, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2006/114/EC on misleading and comparative advertising, Directive 2006/123/EC on services in the internal market, Directive 2008/122/EC on timeshare, long-term holiday product, resale and exchange contracts, Directive 2008/48/EC on credit agreements for consumers, Directive 2010/13/EU on audiovisual media services, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 2014/92/EU on the comparability of fees related to payment accounts, Directive 93/13/EEC on unfair terms in consumer contracts, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EC) No 1107/2006 on disabled persons' and persons with reduced mobility's rights when travelling by air, Regulation (EC) No 261/2004 on denied boarding and of cancellation or long delay of flights, Regulation (EU) 2017/1128 on cross-border portability of online content services, Regulation (EU) 2018/302 addressing unjustified geo-blocking, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport, Regulation (EU) No 2021/782 on rail passengers' rights and obligations (repealing Regulation (EC) No 1371/2007), Regulation (EU) No 524/2013 on consumer ODR",+39 06 55 30 18 08,segreteria_nazionale@codici.org,https://codici.org/,Via Giuseppe Belluzzo 1; 00149 Roma,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Commissione Nazionale per le Società e la Borsa (CONSOB),National Commission for Companies and the Stock Exchange - Italian market supervisory authority (CONSOB),"Directive 2000/31/EC on electronic commerce, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2013/11/EU on consumer ADR, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 524/2013 on consumer ODR",+39 06 84771,relazioni.internazionali@consob.it,http://www.consob.it,"Via G. B. Martini, 3; 00198 Rome",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Ente Nazionale per l'Aviazione Civile (ENAC),Italian Civil Aviation Authority (ENAC),"Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 261/2004 on denied boarding and of cancellation or long delay of flights, Regulation (EU) 2017/1128 on cross-border portability of online content services",+39 06445966348,cartadiritti@enac.gov.it,https://www.enac.gov.it/,Via Castro Pretorio 118; 00185 Rome,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Garante per la protezione dei dati personali (GPDP),SA Italy - Supervisor for the Protection of Personal Data (GPDP),"Directive 2002/58/EC on privacy and electronic communications, Legal responsibility for enforcing the following Union law(s):",+39 06696771,imi@gpdp.it,http://www.gpdp.it,Piazza Venezia 11; 00187 Roma,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Istituto per la Vigilanza sulle Assicurazioni (IVASS),Institute for the Supervision of Insurance (IVASS),"Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive 1999/44/EC on the sale of consumer goods and associated guarantees, Directive 2000/31/EC on electronic commerce, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2006/123/EC on services in the internal market, Directive 2013/11/EU on consumer ADR, Directive 93/13/EEC on unfair terms in consumer contracts, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) No 524/2013 on consumer ODR",+39 06 421331,servizio.vigilanzacondottamercato@ivass.it,https://www.ivass.it/,"Via del Quirinale, 21; 00187 Rome",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Ministero del Turismo,Ministry of Tourism,Directive (EU) 2015/2302 on package travel and linked travel arrangements,+390667233872,professionituristiche@ministeroturismo.gov.it,https://www.turismo.beniculturali.it/,Via Marghera n.2; 00185 Roma,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
IT,Italy,,Movimento Consumatori (MC),Consumer Movement (MC),,+39 06 4880053,info@movimentoconsumatori.it,https://www.movimentoconsumatori.it/,Piemonte 39/A; 00187 Roma,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Official source row does not list a legal responsibility in this snapshot.
LV,Latvia,,Nacionālā elektronisko plašsaziņas līdzekļu padome (NEPLP),National Electronic Mass Media Council of Latvia (NEPLP),"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",+371 67 221 848,neplpadome@neplpadome.lv,http://www.neplpadome.lv,Doma laukums 8A; LV-1939 Riga,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LV,Latvia,,Veselības inspekcija,Health Inspectorate,"Directive 2001/83/EC on medicinal products for human use, Directive 2005/29/EC on unfair commercial practices, Legal responsibility for enforcing the following Union law(s):",+371 27802823,vi@vi.gov.lv,http://www.vi.gov.lv,Klijānu iela 7; LV-1012 Rīga,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Aplinkos apsaugos agentūra,Environmental Protection Agency,"Directive (EU) 2019/771 on contracts for the sale of goods, Directive 2005/29/EC on unfair commercial practices, Directive 2006/123/EC on services in the internal market, Legal responsibility for enforcing the following Union law(s):",+370 5 266 2808,aaa@aaa.am.lt,www.aplinka.lt,A. Juozapavičiaus g. 9; LT-09311 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Lietuvos Metrologijos inspekcija (LMI),Lithuanian Metrology Inspectorate (LMI),"Directive (EU) 2019/771 on contracts for the sale of goods, Directive 2005/29/EC on unfair commercial practices, Directive 2006/123/EC on services in the internal market, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):",+370 52312957,metrinsp@metrinsp.lt,http://www.metrinsp.lt/2/,Tilto g. 17 / Radvilų g. 4; 01101 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Lietuvos Respublikos ryšių reguliavimo tarnyba,Communications Regulatory Authority (RRT),"Directive (EU) 2019/770 on contracts for the supply of digital content and digital services, Directive (EU) 2019/771 on contracts for the sale of goods, Directive 2000/31/EC on electronic commerce, Directive 2002/58/EC on privacy and electronic communications, Directive 2005/29/EC on unfair commercial practices, Directive 2010/13/EU on audiovisual media services, Directive 2011/83/EU on consumer rights, Directive 2013/11/EU on consumer ADR, Directive 93/13/EEC on unfair terms in consumer contracts, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2017/1128 on cross-border portability of online content services, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+370 52105633,rrt@rrt.lt,http://rrt.lt/en/about_rrt.html,Mortos g. 14; LT-03219 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Lietuvos bankas,Bank of Lithuania,"Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2008/48/EC on credit agreements for consumers, Directive 2014/17/EU on credit agreements for consumers for residential property, Directive 2014/92/EU on the comparability of fees related to payment accounts, Legal responsibility for enforcing the following Union law(s):",+370 5 268 0029,info@lb.lt,https://www.lb.lt/,Gedimino pr. 6; 01103 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
LT,Lithuania,,Lietuvos kosmetikos ir buitinės chemijos gamintojų asociacija „LIKOCHEMA“,Lithuanian cosmetics and household chemicals producers association „LIKOCHEMA“,,+370 687 58098,info@likochema.lt,https://likochema.lt/lt/,"J. Jasinskio 10, BC12; LT-01112 Vilnius",,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Official source row does not list a legal responsibility in this snapshot.
LT,Lithuania,,Lietuvos nacionalinė vartotojų federacija,Lithuanian national consumer federation,,+370 686 25661,federacija@vartotojai.eu,http://www.vartotojuskundai.lt/,Kalvarijų 20-2; LT-01131 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Official source row does not list a legal responsibility in this snapshot.
LT,Lithuania,,Lietuvos radijo ir televizijos komisija,The Radio and Television Commission of Lithuania,"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",+370 5 233 0660,lrtk@rtk.lt,https://www.rtk.lt/,Šeimyniškių g. 3A; LT-09312 Vilnius,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,
